"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","DASF","FMTM","MDPR","MDSF","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WDF2","WDF5","WDFG","WESD","WESF","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01","WV03"
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","39.57028","-104.84889","1793.1","2003-03-03","6.93",,," 1448",,," 1448","0.00",,,,"39","52","25",,"    0","   80","   80",,,,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","39.57028","-104.84889","1793.1","2003-03-04","4.92",,," 0437",,," 0424","0.00",,,,"22","32","12",,"    0","   10","   10",,,,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","39.57028","-104.84889","1793.1","2003-03-05","6.04",,," 1227",,," 1226","0.16",,,"2.0","25","41","8",,"    0","  270","  280",,,,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","39.57028","-104.84889","1793.1","2003-03-06","11.86",,," 1457",,," 1446","0.00",,,,"44","56","31",,"    0","  290","  270",,,,"25.9","32.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","39.57028","-104.84889","1793.1","2003-03-07","9.84",,," 1520",,," 1520","0.00",,,,"46","61","30",,"    0","  270","  270",,,,"23.0","28.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","39.57028","-104.84889","1793.1","2003-03-08","7.16",,," 0554",,," 0554","0.00",,,,"49","63","34",,"    0","  250","  250",,,,"19.9","28.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","39.57028","-104.84889","1793.1","2003-03-09","8.95",,," 1407",,," 1324","0.00",,,,"47","62","32",,"    0","  320","  300",,,,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","39.57028","-104.84889","1793.1","2003-03-10","8.50",,," 0744",,," 0708","0.00",,,,"48","62","33",,"    0","  260","  270",,,,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","39.57028","-104.84889","1793.1","2003-03-11","7.38",,," 0749",,," 0749","0.00",,,,"48","64","32",,"    0","  260","  270",,,,"21.9","25.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","39.57028","-104.84889","1793.1","2003-03-12","9.40",,," 1456",,," 1447","0.00",,,,"52","65","39",,"    0","  310","  310",,,,"25.1","31.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","39.57028","-104.84889","1793.1","2003-03-13","7.61",,," 0256",,," 0254","0.00",,,,"55","74","35",,"    0","  190","  190",,,,"21.9","25.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","39.57028","-104.84889","1793.1","2003-03-14","8.72",,," 1422",,," 1432","0.00",,,,"58","73","43",,"    0","  230","  190",,,,"17.9","25.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","39.57028","-104.84889","1793.1","2003-03-15","9.62",,," 1728",,," 1708","0.00",,,,"55","66","43",,"    0","  100","  100",,,,"21.9","25.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","39.57028","-104.84889","1793.1","2003-03-16","7.83",,," 2356",,," 2359","0.00",,,,"51","62","39",,"    0","  190","  180",,,,"19.9","21.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","39.57028","-104.84889","1793.1","2003-03-17","10.51",,," 1536",,," 1535","0.66",,,,"40","48","32",,"    0","  330","  320",,,,"25.1","30.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","39.57028","-104.84889","1793.1","2003-03-18","21.47",,," 0652",,," 0651","0.02",,,"4.0","31","32","29",,"    0","  330","  340",,,,"31.1","36.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","39.57028","-104.84889","1793.1","2003-03-19","11.41",,," 0111",,," 0034","0.34",,,"21.0","31","33","28",,,"  340","  330",,,,"25.9","31.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","39.57028","-104.84889","1793.1","2003-03-20","3.80",,," 1309",,," 1307","0.66",,,"26.0","31","38","24",,"    0","  100","  100",,,,"12.1","13.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","39.57028","-104.84889","1793.1","2003-03-21","3.80",,," 2231",,," 2357","0.09",,,"18.0","35","42","28",,"    0","  180","  190",,,,"10.1","10.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","39.57028","-104.84889","1793.1","2003-03-22","7.61",,," 1429",,," 1417","0.00",,,"16.0","36","46","25",,"    0","  160","  160",,,,"16.1","17.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","39.57028","-104.84889","1793.1","2003-03-23","8.50",,," 0748",,," 0747","0.00",,,"12.0","46","58","34",,"    0","  210","  210",,,,"23.9","25.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","39.57028","-104.84889","1793.1","2003-03-24","6.04",,," 1958",,," 1501","0.13",,,"8.0","38","44","31",,"    0","  160","  130",,,,"14.1","16.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","39.57028","-104.84889","1793.1","2003-03-25","7.16",,," 2036",,," 2035","0.00",,,"8.0","34","45","23",,"    0","  150","  160",,,,"16.1","17.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","39.57028","-104.84889","1793.1","2003-03-26","9.62",,," 2214",,," 2213","0.02",,,"6.0","47","60","34",,"    0","  300","  300",,,,"25.9","33.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","39.57028","-104.84889","1793.1","2003-03-27","15.43",,," 0510",,," 0549","0.00",,,"2.0","31","40","22",,"    0","  280","  280",,,,"30.0","36.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","39.57028","-104.84889","1793.1","2003-03-28","10.29",,," 0910",,," 0909","0.00",,"0.0","3.0","26","34","17",,,"  340","  340",,,,"25.9","30.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","39.57028","-104.84889","1793.1","2003-03-29","8.95",,," 1145",,," 1145","0.00",,,"2.0","27","37","16",,"    0","  340","  340",,,,"23.0","25.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","39.57028","-104.84889","1793.1","2003-03-30","10.74",,," 1123",,," 1122","0.00",,,"2.0","40","54","25",,"    0","  300","  290",,,,"21.9","25.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","39.57028","-104.84889","1793.1","2003-03-31","9.40",,," 0224",,," 0320","0.00",,,,"50","64","36",,"    0","  220","  230",,,,"17.0","19.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00093067","DENVER CENTENNIAL AIRPORT, CO US","39.57028","-104.84889","1793.1","2003-04-01","13.42",,," 0754",,," 0754","0.00",,,,"57","70","44",,"    0","  220","  210",,,,"23.0","25.1",,,,,,,,,,,,,,,,,,,,,,,
"US1COPK0012","BAILEY 5.6 N, CO US","39.4855","-105.4739","2694.4","2003-03-02",,,,,,,,"0.19",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COPK0012","BAILEY 5.6 N, CO US","39.4855","-105.4739","2694.4","2003-03-03",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COPK0012","BAILEY 5.6 N, CO US","39.4855","-105.4739","2694.4","2003-03-04",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056816","RALSTON RESERVOIR, CO US","39.8297","-105.2352","1798.3","2003-02-28",,,,,,,,"0.16",,"2.0","3.0",,"31","21","23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056816","RALSTON RESERVOIR, CO US","39.8297","-105.2352","1798.3","2003-03-01",,,,,,,,"0.00",,"0.0","2.0",,"32","20","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056816","RALSTON RESERVOIR, CO US","39.8297","-105.2352","1798.3","2003-03-02",,,,,,,,"0.26",,"4.0","5.0",,"38","8","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056816","RALSTON RESERVOIR, CO US","39.8297","-105.2352","1798.3","2003-03-03",,,,,,,,"0.00",,"0.0","2.0",,"41","11","35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056816","RALSTON RESERVOIR, CO US","39.8297","-105.2352","1798.3","2003-03-04",,,,,,,,"0.00",,"0.0","0.0",,"52","11","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056816","RALSTON RESERVOIR, CO US","39.8297","-105.2352","1798.3","2003-03-05",,,,,,,,"0.11",,"1.5","1.0",,"21","7","17",,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00056816","RALSTON RESERVOIR, CO US","39.8297","-105.2352","1798.3","2003-03-06",,,,,,,,"0.00",,"0.0","0.0",,"41","13","41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056816","RALSTON RESERVOIR, CO US","39.8297","-105.2352","1798.3","2003-03-07",,,,,,,,"0.00",,"0.0","0.0",,"51","37","46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056816","RALSTON RESERVOIR, CO US","39.8297","-105.2352","1798.3","2003-03-08",,,,,,,,"0.00",,"0.0","0.0",,"60","39","48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056816","RALSTON RESERVOIR, CO US","39.8297","-105.2352","1798.3","2003-03-09",,,,,,,,"0.00",,"0.0","0.0",,"58","37","49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056816","RALSTON RESERVOIR, CO US","39.8297","-105.2352","1798.3","2003-03-10",,,,,,,,"0.00",,"0.0","0.0",,"60","41","52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056816","RALSTON RESERVOIR, CO US","39.8297","-105.2352","1798.3","2003-03-11",,,,,,,,"0.00",,"0.0","0.0",,"60","41","50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056816","RALSTON RESERVOIR, CO US","39.8297","-105.2352","1798.3","2003-03-12",,,,,,,,"0.00",,"0.0","0.0",,"63","43","54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056816","RALSTON RESERVOIR, CO US","39.8297","-105.2352","1798.3","2003-03-13",,,,,,,,"0.00",,"0.0","0.0",,"64","42","50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056816","RALSTON RESERVOIR, CO US","39.8297","-105.2352","1798.3","2003-03-14",,,,,,,,"0.00",,"0.0","0.0",,"74","45","58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056816","RALSTON RESERVOIR, CO US","39.8297","-105.2352","1798.3","2003-03-15",,,,,,,,"0.00",,"0.0","0.0",,"74","50","55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056816","RALSTON RESERVOIR, CO US","39.8297","-105.2352","1798.3","2003-03-16",,,,,,,,"0.00",,"0.0","0.0",,"68","42","45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056816","RALSTON RESERVOIR, CO US","39.8297","-105.2352","1798.3","2003-03-17",,,,,,,,"0.07",,"0.0","0.0",,"62","41","41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056816","RALSTON RESERVOIR, CO US","39.8297","-105.2352","1798.3","2003-03-18",,,,,,,,"1.55",,"5.0","5.0",,"46","31","31",,,,,,,,,,,,"    1",,,,,,,,"    1",,,,,,,,,,,
"USC00056816","RALSTON RESERVOIR, CO US","39.8297","-105.2352","1798.3","2003-03-19",,,,,,,,"1.75",,"27.0","32.0",,"46","31","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056816","RALSTON RESERVOIR, CO US","39.8297","-105.2352","1798.3","2003-03-20",,,,,,,,"0.32",,"4.0","36.0",,"41","25","37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056816","RALSTON RESERVOIR, CO US","39.8297","-105.2352","1798.3","2003-03-21",,,,,,,,"0.15",,"2.0","38.0",,"46","32","36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056816","RALSTON RESERVOIR, CO US","39.8297","-105.2352","1798.3","2003-03-22",,,,,,,,"0.00",,"0.0","34.0",,"46","34","44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056816","RALSTON RESERVOIR, CO US","39.8297","-105.2352","1798.3","2003-03-23",,,,,,,,"0.00",,"0.0","25.0",,"52","41","49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056816","RALSTON RESERVOIR, CO US","39.8297","-105.2352","1798.3","2003-03-24",,,,,,,,"0.00",,"0.0","19.0",,"60","31","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056816","RALSTON RESERVOIR, CO US","39.8297","-105.2352","1798.3","2003-03-25",,,,,,,,"0.00",,"0.0","16.0",,"38","29","35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056816","RALSTON RESERVOIR, CO US","39.8297","-105.2352","1798.3","2003-03-26",,,,,,,,"0.00",,"0.0","10.0",,"50","36","49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056816","RALSTON RESERVOIR, CO US","39.8297","-105.2352","1798.3","2003-03-27",,,,,,,,"0.00",,"0.0","6.0",,"62","31","52",,,,,,,,,,,,,,,,,,,,"    1",,,,,,,,,,,
"USC00056816","RALSTON RESERVOIR, CO US","39.8297","-105.2352","1798.3","2003-03-28",,,,,,,,"0.22",,"2.0","8.0",,"37","18","25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056816","RALSTON RESERVOIR, CO US","39.8297","-105.2352","1798.3","2003-03-29",,,,,,,,"0.00",,"0.0","5.0",,"36","21","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056816","RALSTON RESERVOIR, CO US","39.8297","-105.2352","1798.3","2003-03-30",,,,,,,,"0.00",,"0.0","3.0",,"41","24","38",,,,,,,,,,,,,,,,,,,,"    1",,,,,,,,,,,
"USC00056816","RALSTON RESERVOIR, CO US","39.8297","-105.2352","1798.3","2003-03-31",,,,,,,,"0.00",,"0.0","0.0",,"55","40","53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00056816","RALSTON RESERVOIR, CO US","39.8297","-105.2352","1798.3","2003-04-01",,,,,,,,"0.00",,"0.0","0.0",,"69","46","55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPCG","PICKLE GULCH COLORADO, CO US","39.8744","-105.5164","2859.0","2003-02-28",,,,,,,,,,,,"19","29","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPCG","PICKLE GULCH COLORADO, CO US","39.8744","-105.5164","2859.0","2003-03-01",,,,,,,,,,,,"17","31","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPCG","PICKLE GULCH COLORADO, CO US","39.8744","-105.5164","2859.0","2003-03-02",,,,,,,,,,,,"18","28","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPCG","PICKLE GULCH COLORADO, CO US","39.8744","-105.5164","2859.0","2003-03-03",,,,,,,,,,,,"28","39","18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPCG","PICKLE GULCH COLORADO, CO US","39.8744","-105.5164","2859.0","2003-03-04",,,,,,,,,,,,"19","30","12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPCG","PICKLE GULCH COLORADO, CO US","39.8744","-105.5164","2859.0","2003-03-05",,,,,,,,,,,,"17","24","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPCG","PICKLE GULCH COLORADO, CO US","39.8744","-105.5164","2859.0","2003-03-06",,,,,,,,,,,,"28","39","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPCG","PICKLE GULCH COLORADO, CO US","39.8744","-105.5164","2859.0","2003-03-07",,,,,,,,,,,,"34","44","27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPCG","PICKLE GULCH COLORADO, CO US","39.8744","-105.5164","2859.0","2003-03-08",,,,,,,,,,,,"35","44","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPCG","PICKLE GULCH COLORADO, CO US","39.8744","-105.5164","2859.0","2003-03-09",,,,,,,,,,,,"36","45","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPCG","PICKLE GULCH COLORADO, CO US","39.8744","-105.5164","2859.0","2003-03-10",,,,,,,,,,,,"36","46","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPCG","PICKLE GULCH COLORADO, CO US","39.8744","-105.5164","2859.0","2003-03-11",,,,,,,,,,,,"36","43","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPCG","PICKLE GULCH COLORADO, CO US","39.8744","-105.5164","2859.0","2003-03-12",,,,,,,,,,,,"38","47","33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPCG","PICKLE GULCH COLORADO, CO US","39.8744","-105.5164","2859.0","2003-03-13",,,,,,,,,,,,"44","60","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPCG","PICKLE GULCH COLORADO, CO US","39.8744","-105.5164","2859.0","2003-03-14",,,,,,,,,,,,"45","59","35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPCG","PICKLE GULCH COLORADO, CO US","39.8744","-105.5164","2859.0","2003-03-15",,,,,,,,,,,,"40","53","32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPCG","PICKLE GULCH COLORADO, CO US","39.8744","-105.5164","2859.0","2003-03-16",,,,,,,,,,,,"37","46","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPCG","PICKLE GULCH COLORADO, CO US","39.8744","-105.5164","2859.0","2003-03-17",,,,,,,,,,,,"31","39","27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPCG","PICKLE GULCH COLORADO, CO US","39.8744","-105.5164","2859.0","2003-03-18",,,,,,,,,,,,"25","28","23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPCG","PICKLE GULCH COLORADO, CO US","39.8744","-105.5164","2859.0","2003-03-19",,,,,,,,,,,,"27","35","22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPCG","PICKLE GULCH COLORADO, CO US","39.8744","-105.5164","2859.0","2003-03-20",,,,,,,,,,,,"30","42","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPCG","PICKLE GULCH COLORADO, CO US","39.8744","-105.5164","2859.0","2003-03-21",,,,,,,,,,,,"31","42","25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPCG","PICKLE GULCH COLORADO, CO US","39.8744","-105.5164","2859.0","2003-03-22",,,,,,,,,,,,"33","44","25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPCG","PICKLE GULCH COLORADO, CO US","39.8744","-105.5164","2859.0","2003-03-23",,,,,,,,,,,,"40","53","33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPCG","PICKLE GULCH COLORADO, CO US","39.8744","-105.5164","2859.0","2003-03-24",,,,,,,,,,,,"31","43","25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPCG","PICKLE GULCH COLORADO, CO US","39.8744","-105.5164","2859.0","2003-03-25",,,,,,,,,,,,"31","43","20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPCG","PICKLE GULCH COLORADO, CO US","39.8744","-105.5164","2859.0","2003-03-26",,,,,,,,,,,,"38","50","26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPCG","PICKLE GULCH COLORADO, CO US","39.8744","-105.5164","2859.0","2003-03-27",,,,,,,,,,,,"17","24","5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPCG","PICKLE GULCH COLORADO, CO US","39.8744","-105.5164","2859.0","2003-03-28",,,,,,,,,,,,"15","29","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPCG","PICKLE GULCH COLORADO, CO US","39.8744","-105.5164","2859.0","2003-03-29",,,,,,,,,,,,"18","29","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPCG","PICKLE GULCH COLORADO, CO US","39.8744","-105.5164","2859.0","2003-03-30",,,,,,,,,,,,"34","39","27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPCG","PICKLE GULCH COLORADO, CO US","39.8744","-105.5164","2859.0","2003-03-31",,,,,,,,,,,,"45","56","36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USR0000CPCG","PICKLE GULCH COLORADO, CO US","39.8744","-105.5164","2859.0","2003-04-01",,,,,,,,,,,,"45","59","33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00050950","BRIGHTON 3 SE, CO US","39.9436","-104.8361","1528.9","2003-02-28",,,,,,,,"0.03",,"0.4","0.0",,"34","23","25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00050950","BRIGHTON 3 SE, CO US","39.9436","-104.8361","1528.9","2003-03-01",,,,,,,,"0.00",,"0.0","0.0",,"35","19","35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00050950","BRIGHTON 3 SE, CO US","39.9436","-104.8361","1528.9","2003-03-02",,,,,,,,"0.00",,"0.0","0.0",,"39","18","26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00050950","BRIGHTON 3 SE, CO US","39.9436","-104.8361","1528.9","2003-03-03",,,,,,,,"0.00",,"0.0","0.0",,"49","25","40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00050950","BRIGHTON 3 SE, CO US","39.9436","-104.8361","1528.9","2003-03-04",,,,,,,,"0.00",,"0.0","0.0",,"57","15","15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00050950","BRIGHTON 3 SE, CO US","39.9436","-104.8361","1528.9","2003-03-05",,,,,,,,"0.02",,"1.0","1.0",,"17","8","15",,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00050950","BRIGHTON 3 SE, CO US","39.9436","-104.8361","1528.9","2003-03-06",,,,,,,,"0.00",,"0.0","0.0",,"45","15","45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00050950","BRIGHTON 3 SE, CO US","39.9436","-104.8361","1528.9","2003-03-07",,,,,,,,"0.00",,"0.0","0.0",,"57","24","40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00050950","BRIGHTON 3 SE, CO US","39.9436","-104.8361","1528.9","2003-03-08",,,,,,,,"0.00",,"0.0","0.0",,"64","32","34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00050950","BRIGHTON 3 SE, CO US","39.9436","-104.8361","1528.9","2003-03-09",,,,,,,,"0.00",,"0.0","0.0",,"65","25","52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00050950","BRIGHTON 3 SE, CO US","39.9436","-104.8361","1528.9","2003-03-10",,,,,,,,"0.00",,"0.0","0.0",,"66","27","39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00050950","BRIGHTON 3 SE, CO US","39.9436","-104.8361","1528.9","2003-03-11",,,,,,,,"0.00",,"0.0","0.0",,"67","35","54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00050950","BRIGHTON 3 SE, CO US","39.9436","-104.8361","1528.9","2003-03-12",,,,,,,,"0.00",,"0.0","0.0",,"69","34","44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00050950","BRIGHTON 3 SE, CO US","39.9436","-104.8361","1528.9","2003-03-13",,,,,,,,"0.00",,"0.0","0.0",,"71","29","45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00050950","BRIGHTON 3 SE, CO US","39.9436","-104.8361","1528.9","2003-03-14",,,,,,,,"0.00",,"0.0","0.0",,"77","34","57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00050950","BRIGHTON 3 SE, CO US","39.9436","-104.8361","1528.9","2003-03-15",,,,,,,,"0.00",,"0.0","0.0",,"78","39","59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00050950","BRIGHTON 3 SE, CO US","39.9436","-104.8361","1528.9","2003-03-16",,,,,,,,"0.00",,"0.0","0.0",,"71","33","54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00050950","BRIGHTON 3 SE, CO US","39.9436","-104.8361","1528.9","2003-03-17",,,,,,,,"0.05",,"0.0","0.0",,"67","43","44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00050950","BRIGHTON 3 SE, CO US","39.9436","-104.8361","1528.9","2003-03-18",,,,,,,,"0.65",,"4.5","4.0",,"52","31","32",,,,,,,,,,,,,,"    1",,,,,,,,,,,,,,,,,
"USC00050950","BRIGHTON 3 SE, CO US","39.9436","-104.8361","1528.9","2003-03-19",,,,,,,,"1.36",,"13.0","13.0",,"32","30","31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00050950","BRIGHTON 3 SE, CO US","39.9436","-104.8361","1528.9","2003-03-20",,,,,,,,"0.00",,"0.0","11.0",,"35","23","30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00050950","BRIGHTON 3 SE, CO US","39.9436","-104.8361","1528.9","2003-03-21",,,,,,,,"0.08",,"1.0","8.0",,"42","30","35",,,,,,,,,,"    1",,,,,,,,,,,,,,,,,,,,,
"USC00050950","BRIGHTON 3 SE, CO US","39.9436","-104.8361","1528.9","2003-03-22",,,,,,,,"0.00",,"0.0","6.0",,"48","25","38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
